commitHash;abbreviatedCommitHash;authorName;authorEmail;authorDate;authorDateUnixTimestamp;committerName;committerEmail;committerDate;committerDateUnixTimestamp
e3fd7cf0ecebd692dc3067f4737df5098092e565;e3fd7cf0e;-;-;Tue Sep 3 11:56:18 2013 -0700;1378234578;-;-;Tue Sep 3 11:56:18 2013 -0700;1378234578
35cb20e1a8eb09f1c346246346eb90e5fd29412c;35cb20e1a;-;-;Tue Sep 3 11:51:24 2013 -0700;1378234284;-;-;Tue Sep 3 11:51:24 2013 -0700;1378234284
c29ca39f16c945b93a314f42ef360e87b1528025;c29ca39f1;-;-;Tue Sep 3 11:49:00 2013 -0700;1378234140;-;-;Tue Sep 3 11:49:00 2013 -0700;1378234140
3d894a9c85b74de5aa7bd64ca2d0c5ffa550e72d;3d894a9c8;-;-;Fri Aug 30 15:36:33 2013 -0700;1377902193;-;-;Fri Aug 30 15:36:47 2013 -0700;1377902207
fc7d4e9980c7530cf05628a750565ed897895beb;fc7d4e998;-;-;Fri Aug 30 15:13:39 2013 -0700;1377900819;-;-;Fri Aug 30 15:36:47 2013 -0700;1377902207
8142145086239bb8f9da4b924cfed32af24cb43b;814214508;-;-;Tue Aug 27 10:51:45 2013 -0700;1377625905;-;-;Tue Aug 27 10:51:59 2013 -0700;1377625919
d21e86975d5d7519d3c6d9c36bedb6dd8f52f4b0;d21e86975;-;-;Tue Aug 27 10:51:39 2013 -0700;1377625899;-;-;Tue Aug 27 10:51:39 2013 -0700;1377625899
a5a7159b8456db935b9e4cda883152195c075370;a5a7159b8;-;-;Thu Aug 22 17:32:55 2013 -0700;1377217975;-;-;Thu Aug 22 17:32:55 2013 -0700;1377217975
e622c7f25fb62078cc5bf9ef75f89b4e9629c938;e622c7f25;-;-;Thu Aug 22 17:18:23 2013 -0700;1377217103;-;-;Thu Aug 22 17:18:23 2013 -0700;1377217103
206241084656f9cca261fe3b9c787a2c70986baf;206241084;-;-;Thu Aug 22 17:15:07 2013 -0700;1377216907;-;-;Thu Aug 22 17:15:07 2013 -0700;1377216907
f947bbbad518d3b255bc5a428254819de48dbe47;f947bbbad;-;-;Tue Aug 20 11:16:54 2013 -0700;1377022614;-;-;Tue Aug 20 11:17:13 2013 -0700;1377022633
0db29a8601b04d3a05ec0c1afac7d0d0297af83a;0db29a860;-;-;Tue Aug 20 11:16:32 2013 -0700;1377022592;-;-;Tue Aug 20 11:17:13 2013 -0700;1377022633
d1b45a65e7f6f6d1a61032f7b154a26dbb078768;d1b45a65e;-;-;Tue Aug 20 11:15:05 2013 -0700;1377022505;-;-;Tue Aug 20 11:17:13 2013 -0700;1377022633
3ae69da690e3740e0673442126e93f34c96159b6;3ae69da69;-;-;Tue Aug 20 11:13:25 2013 -0700;1377022405;-;-;Tue Aug 20 11:17:13 2013 -0700;1377022633
c95a13d712f57271047e467d367e1145517b0c2a;c95a13d71;-;-;Tue Aug 20 08:32:26 2013 -0700;1377012746;-;-;Tue Aug 20 11:17:12 2013 -0700;1377022632
7a58fe728839fce9519e9b0656668b316db52777;7a58fe728;-;-;Mon Aug 19 09:56:41 2013 -0700;1376931401;-;-;Mon Aug 19 10:26:39 2013 -0700;1376933199
4b06daa97d96374246538774bae0aeae1b0d5bc7;4b06daa97;-;-;Sun Aug 18 19:35:42 2013 -0700;1376879742;-;-;Mon Aug 19 10:26:39 2013 -0700;1376933199
2ba91293a8a23ac237dfbd2f9e61b7e0aad0456b;2ba91293a;-;-;Sun Aug 18 17:24:24 2013 -0700;1376871864;-;-;Mon Aug 19 10:26:39 2013 -0700;1376933199
7c9a8b3437d3b41263a59288fd91795425d9ed8a;7c9a8b343;-;-;Sat Aug 17 08:51:01 2013 -0700;1376754661;-;-;Mon Aug 19 10:26:39 2013 -0700;1376933199
43cd70e892e5caa75610b21f24fac707d3db52a1;43cd70e89;-;-;Sat Aug 17 08:30:49 2013 -0700;1376753449;-;-;Mon Aug 19 10:26:38 2013 -0700;1376933198
8522ec058a7530bed072207b9e6712cb16395ed7;8522ec058;-;-;Fri Aug 16 23:23:22 2013 -0700;1376720602;-;-;Mon Aug 19 10:26:38 2013 -0700;1376933198
425a2365cb61957bc52ae64ea7caa5f851c7bc72;425a2365c;-;-;Thu Aug 15 15:08:01 2013 -0700;1376604481;-;-;Mon Aug 19 10:26:38 2013 -0700;1376933198
2d923581ee57592181845aa98231eec988fab9f6;2d923581e;-;-;Sat Aug 17 09:45:28 2013 -0700;1376757928;-;-;Sat Aug 17 09:50:13 2013 -0700;1376758213
7d5beadceb1f3d6feb68aca766521d92a9519713;7d5beadce;-;-;Sat Aug 17 09:46:01 2013 -0700;1376757961;-;-;Sat Aug 17 09:47:14 2013 -0700;1376758034
9c04fc7a0c1d5c9e8f54660b0f954f754100f250;9c04fc7a0;-;-;Sat Aug 17 09:45:08 2013 -0700;1376757908;-;-;Sat Aug 17 09:45:08 2013 -0700;1376757908
293fdc0fc9203e2286beef092ac4a1fcec55cd0d;293fdc0fc;-;-;Wed Aug 14 10:58:29 2013 -0700;1376503109;-;-;Wed Aug 14 14:12:13 2013 -0700;1376514733
124291f1c6cb9b406a452a315c3f4cac4f2b753d;124291f1c;-;-;Wed Aug 14 11:01:16 2013 -0700;1376503276;-;-;Wed Aug 14 14:10:04 2013 -0700;1376514604
ebb881862b1dff0c44c68134204cdec5b96a601b;ebb881862;-;-;Wed Aug 14 10:59:23 2013 -0700;1376503163;-;-;Wed Aug 14 14:10:04 2013 -0700;1376514604
d7efd9c46ebd8872640bb4b4efb564968905507d;d7efd9c46;-;-;Mon Aug 12 17:10:03 2013 -0700;1376352603;-;-;Wed Aug 14 14:10:04 2013 -0700;1376514604
acf9eccb5d393700e1171f8ce4024ba1f9fd48b5;acf9eccb5;-;-;Fri Aug 9 09:58:33 2013 -0700;1376067513;-;-;Fri Aug 9 10:07:18 2013 -0700;1376068038
8a6ea1bf4139db19d1a7e99b39ff0cfea2d83b48;8a6ea1bf4;-;-;Fri Aug 9 09:48:32 2013 -0700;1376066912;-;-;Fri Aug 9 09:48:32 2013 -0700;1376066912
8735c904abc7184052abcaf057f02290e2fd91db;8735c904a;-;-;Fri Aug 9 09:06:58 2013 -0700;1376064418;-;-;Fri Aug 9 09:06:58 2013 -0700;1376064418
8cfe9c42b3163489b7add832dbacd19f529f5fa2;8cfe9c42b;-;-;Thu Aug 8 15:43:52 2013 -0700;1376001832;-;-;Thu Aug 8 15:43:52 2013 -0700;1376001832
64186e3971a8f9ec14a8da2bec752e8182a2057a;64186e397;-;-;Thu Aug 8 14:31:12 2013 -0700;1375997472;-;-;Thu Aug 8 14:31:12 2013 -0700;1375997472
98f8035b44e9c120e25d663c9ec21eee0773645e;98f8035b4;-;-;Thu Aug 8 13:37:40 2013 -0700;1375994260;-;-;Thu Aug 8 13:53:48 2013 -0700;1375995228
f6418a526d759708d849aea7dcdec5396cad0206;f6418a526;-;-;Thu Aug 8 13:36:15 2013 -0700;1375994175;-;-;Thu Aug 8 13:53:21 2013 -0700;1375995201
f6d25a2c66f49cdb1c3fece268729238a4c28bae;f6d25a2c6;-;-;Thu Aug 8 10:28:53 2013 -0700;1375982933;-;-;Thu Aug 8 13:50:52 2013 -0700;1375995052
2cdcb477b627fa4940dc4f05d5a45f88a9e2b0d0;2cdcb477b;-;-;Thu Aug 8 10:28:42 2013 -0700;1375982922;-;-;Thu Aug 8 13:50:52 2013 -0700;1375995052
e9bb38b983ede3ce22220af5de3ba803c50248c8;e9bb38b98;-;-;Thu Aug 8 10:15:42 2013 -0700;1375982142;-;-;Thu Aug 8 13:50:52 2013 -0700;1375995052
75172f25fc3a44af74e164f18449e45db68ac485;75172f25f;-;-;Wed Aug 7 17:57:19 2013 -0700;1375923439;-;-;Thu Aug 8 13:50:52 2013 -0700;1375995052
02ddf36100d8b90b0ada2ef1dc67cb0ce6f73530;02ddf3610;-;-;Wed Aug 7 17:56:37 2013 -0700;1375923397;-;-;Thu Aug 8 13:50:52 2013 -0700;1375995052
6cfecdb66e30d45f72516a13efb0d8243a68febc;6cfecdb66;-;-;Wed Aug 7 10:45:11 2013 -0700;1375897511;-;-;Thu Aug 8 13:43:03 2013 -0700;1375994583
4e9cdbf5b540b9c16c6102e2db286d1aff19cedc;4e9cdbf5b;-;-;Tue Aug 6 13:55:49 2013 -0700;1375822549;-;-;Thu Aug 8 13:43:03 2013 -0700;1375994583
76c7bc1d3db2e9f8b855ad7dc0d856358cb0a443;76c7bc1d3;-;-;Tue Aug 6 13:45:16 2013 -0700;1375821916;-;-;Thu Aug 8 13:43:03 2013 -0700;1375994583
0d133b4ecd1827f539e7a35b1cc8b2ea065c7b17;0d133b4ec;-;-;Sun Aug 4 18:07:18 2013 -0700;1375664838;-;-;Thu Aug 8 13:43:03 2013 -0700;1375994583
50997b0bbbc9ff198b3ef2baaf9dc78e95c1f795;50997b0bb;-;-;Sun Aug 4 10:46:45 2013 -0700;1375638405;-;-;Thu Aug 8 13:43:03 2013 -0700;1375994583
20941f417deaebeb0eef02727d4c7c7945f423f2;20941f417;-;-;Sun Aug 4 10:46:16 2013 -0700;1375638376;-;-;Thu Aug 8 13:43:03 2013 -0700;1375994583
673466805f2e69b6d8567604732435058696daca;673466805;-;-;Thu Aug 1 17:33:08 2013 -0700;1375403588;-;-;Thu Aug 8 13:43:02 2013 -0700;1375994582
a967562c5c0d2f31bb79e344240f2e0e0ee37721;a967562c5;-;-;Sun Aug 4 18:07:08 2013 -0700;1375664828;-;-;Thu Aug 8 13:43:02 2013 -0700;1375994582
8c85210b51c162129bab92531c090bf2b77b3355;8c85210b5;-;-;Wed Aug 7 17:56:49 2013 -0700;1375923409;-;-;Thu Aug 8 13:43:02 2013 -0700;1375994582
33943be3ddf092ffb670ac0b51c884f9f39ee0b0;33943be3d;-;-;Tue Aug 6 10:24:53 2013 -0700;1375809893;-;-;Thu Aug 8 13:43:02 2013 -0700;1375994582
c572847b4cf003bcd5070b5d0499342ac6827450;c572847b4;-;-;Sun Aug 4 12:34:38 2013 -0700;1375644878;-;-;Thu Aug 8 13:43:02 2013 -0700;1375994582
ef34a5bc088fc6c07a986e674e88dd306e793fbe;ef34a5bc0;-;-;Thu Aug 1 17:15:33 2013 -0700;1375402533;-;-;Thu Aug 8 13:43:02 2013 -0700;1375994582
2381ce1d267b4d9591e0603ae641ba93d6b1342d;2381ce1d2;-;-;Thu Aug 1 16:54:33 2013 -0700;1375401273;-;-;Thu Aug 8 13:28:19 2013 -0700;1375993699
c27229a159bfc992874609270ab8b57981fef339;c27229a15;-;-;Thu Aug 1 15:41:11 2013 -0700;1375396871;-;-;Thu Aug 8 13:27:55 2013 -0700;1375993675
5c440624273f5f284cc464cbc7d39cc68a68825a;5c4406242;-;-;Wed Jul 31 16:07:12 2013 -0700;1375312032;-;-;Wed Jul 31 16:07:12 2013 -0700;1375312032
fdb5f853e615ab46a4f3dea3a46bfca09c75f27a;fdb5f853e;-;-;Tue Jul 30 17:29:22 2013 -0700;1375230562;-;-;Tue Jul 30 17:30:12 2013 -0700;1375230612
933f43576bda8138f85ec83fc93c5659dad35d82;933f43576;-;-;Tue Jul 30 17:27:26 2013 -0700;1375230446;-;-;Tue Jul 30 17:30:11 2013 -0700;1375230611
